ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
76568,394,University of Utah,PHYS,3110,Physics of Human Body,3,PS,GE
87254,394,University of Utah,POL S,110,American National Govt,5,POLS,110
80223,394,University of Utah,POLS,110,American National Govt,5,HIST,170
80223,394,University of Utah,POLS,110,American National Govt,5,POLS,110
86757,394,University of Utah,POLS,1100,US National Government,3,POLS,110
77418,394,University of Utah,POLS,2100,Intro/International Relations,3,SS,GE
77236,394,University of Utah,POLS,2200,Intro to Comparative Politics,3,SS,GE
76753,394,University of Utah,POLS,2300,Intro to Political Theory,3,SS,GE
88669,394,University of Utah,POLS,3200,Introduction to Law & Politics,3,SS,GE
88486,394,University of Utah,PSY,1010,General Psychology,4,SS,101
66670,394,University of Utah,PSY,1010,General Psychology,4,SS,101
83638,394,University of Utah,PSY,1230,Psychology of Adolescence,3,SS,GE
54316,394,University of Utah,PSY,2010,Psy as a Sci & Profssn,3,SS,GE
54316,394,University of Utah,PSY,3220,Chldhd/Adlscnt Develop,3,SS,GE
54316,394,University of Utah,PSY,3711,Brain And Behavior,4,SS,GE
83556,394,University of Utah,PSYCH,101,Psychology,5,SS,101
80223,394,University of Utah,SOC,101,Intro to Sociology,5,SS,GE
82736,394,University of Utah,SOC,101,Intro to Soc,5,SS,GE
76910,394,University of Utah,SOC,1010,Introduction to Sociology,4,SS,GE
68215,394,University of Utah,SOC,1015,Doing Sociology,2,SS,GE
85878,394,University of Utah,SOC,3337,Sociology of Gender & Sexualit,3,SS,GE
64462,394,University of Utah,SOC,3440,Sociology of Religion,3,SS,GE
88486,394,University of Utah,SW,2300,Soc. Welfare Institution,3,SS,GE
83638,394,University of Utah,THEA,1033,Acting I for Non Majors,3,FINARTS,GE
74976,394,University of Utah,THEA,1033,Actin gI,3,FINARTS,GE
68215,394,University of Utah,THEA,3040,Intro to Voice/Speech,3,FINARTS,GE
81671,394,University of Utah,THEAT,102,Basic Acting I FA,3,FINARTS,GE
76278,394,University of Utah,THEAT,1020,Intro to Acting I,3,FINARTS,GE
75122,394,University of Utah,THEAT,1030,Intro to Acting II,3,FINARTS,GE
87254,394,University of Utah,WRTG,112,Intr College Writing II,4,ENG,101
75122,394,University of Utah,WRTG,112,Intr College Writing II,4,ENG,201
85878,394,University of Utah,WRTG,1005,Univ Writing & Thinking,3,ENG,101
85878,394,University of Utah,WRTG,1010,Intro to Academic Writing,3,ENG,101
65447,394,University of Utah,WRTG,2010,Intermediate Writing,3,ENG,201
76753,394,University of Utah,WRTG,3016,Business Writing,3,ENG,220
95635,103287,University of Washington,ENGL ,131,Composition:Exposition,3,ENG,101
83724,84256,University of Wisconsin,ART,161,Intro to Photography,3,FINARTS,GE
83724,84256,University of Wisconsin,COM,103,Intro Public Speaking,3,COM,121
83724,84256,University of Wisconsin,ENG,102,Composition II,3,ENG,201
83724,84256,University of Wisconsin,ENG,203,Creative Writing i,3,HUM,GE
83724,84256,University of Wisconsin,ENG,279,Women in Literature,3,HUM,GE
83724,84256,University of Wisconsin,MATH,141,Internmediate Algebra,4,MAT,104
83724,84256,University of Wisconsin,POL,104,Amer Gov & Politics,3,POLS,110
83724,84256,University of Wisconsin,SOC,101,Intro to Sociology,3,SS,GE
83724,84256,University of Wisconsin,SOC,130,Contemp Social Prob,3,SS,GE
73080,78715,University of Wyoming,ENGL,1010,Coll Comp/Rhet,3,ENG,101
73080,78715,University of Wyoming,MATH,900,LC Pre-Algebra,3,MAT,90
73080,78715,University of Wyoming,PSYC,1000,Gen Psychology,3,SS,101
73080,78715,University of Wyoming,THEA,1000,Intro to Theater,3,FINARTS,GE
90342,395,Utah State University,ANTH,1010,Cultural Anthropology,3,SS,105
83352,395,Utah State University,APEC,2010,Introduction to Microeconomics,3,ECON,161
78977,395,Utah State University,ART,102,Beginning Design,3,ART,104
78977,395,Utah State University,ART,125,Basic Painting,3,FINARTS,GE
77138,395,Utah State University,ART,1020,Drawing I,3,ART,106
77138,395,Utah State University,ART,1110,Drawing I,3,ART,106
87258,395,Utah State University,ART,2810,Photography I,3,FINARTS,GE
83929,395,Utah State University,ARTH,2710,Survey of Western Art: Prehist,3,HUM,GE
74986,395,Utah State University,AWER,3700,Fund Watershed Sci,3,PS,GE
88708,395,Utah State University,BIOL,1010,Biology and the Citizen,3,LS,GE
77462,395,Utah State University,BIOL,LS101,Biology & The Citize,5,LS,GE
74986,395,Utah State University,BMET,2000,Atmosphere & Weather,3,PS,GE
83352,395,Utah State University,CHEM,1010,Introduction to Chemistry,3,PS,GE
74986,395,Utah State University,CHEM,1110,General Chemistry I,4,PS,GE
77138,395,Utah State University,CHEM,1210,Prin of CHemistry I,4,PS,GE
77138,395,Utah State University,CHEM,1220,Principles of Chemistry II,4,PS,GE
77462,395,Utah State University,COMM,SS101,Communication,5,COM,122
82953,395,Utah State University,ECN,1500,Econ Institutions (BAI),3,ECON,162
77868,395,Utah State University,ECN,1500,Econ Institutions,3,ECON,162
87258,395,Utah State University,ECN,2010,Intro Microeconomics,3,ECON,161
81308,395,Utah State University,ECN,2010,Intro Microeconomics (BSS),3,ECON,161
56683,395,Utah State University,ECN,3400,Global Economic Envrnmnt,3,SS,GE
80396,395,Utah State University,ECON,1500,"Intro to Economic Inst., Hist.",3,ECON,162
82734,395,Utah State University,ENGL,101,English Compoisition,2,ENG,101
77462,395,Utah State University,ENGL,111,Strategies of Writin,3,ENG,101
82734,395,Utah State University,ENGL,126,Mythology,2,HUM,GE
77389,395,Utah State University,ENGL,217,World Lit From 1650,3.33,ENG,101
77389,395,Utah State University,ENGL,217,World Lit From 1650,3.33,HUM,GE
77389,395,Utah State University,ENGL,417,Lit for Adolescents,2,HUM,GE
77389,395,Utah State University,ENGL,422,Ballads & Folksongs,2,HUM,GE
77389,395,Utah State University,ENGL,501,Writing Poetry,2,HUM,GE
83613,395,Utah State University,ENGL,1010,Intro to Writing: Academic,3,ENG,101
88708,395,Utah State University,ENGL,2010,Intermediate Writing,3,ENG,201
83055,395,Utah State University,ENGL,2140,Brit Lit Hist I,3,HUM,GE
85409,395,Utah State University,ENGL,2200,Understanding Literature,3,HUM,GE
83502,395,Utah State University,ENGL,2300,Introduction to Shakespeare,3,HUM,GE
74986,395,Utah State University,ENVS,1350,Introduction to Envirinmental Science,3,PS,GE
74986,395,Utah State University,ENVS,2340,Natural Resources and Society,3,SS,GE
74986,395,Utah State University,ENVS,5000,Collab Prob-Solv,3,SS,GE
85352,395,Utah State University,FCHD,1010,Balancing Work and Family,3,SS,GE
74056,395,Utah State University,FCHD,1500,Human Development/Lifespan,3,SS,GE
76686,395,Utah State University,FCHD,2400,Marriage and Family Relations,3,SS,GE
88708,395,Utah State University,FCHD,2450,The Consumer and the Market,3,SS,GE
88708,395,Utah State University,FCHD,2610,Parenting/Child Guid,3,SS,GE
85352,395,Utah State University,FCHD,3350,Family Finance,3,FIN,101
82734,395,Utah State University,FHD,150,Human Growth & Devel,3.33,SS,GE
83830,395,Utah State University,FHD,2400,Marriage/Family Rel,3,HUM,GE
74986,395,Utah State University,FRWS,2200,Ecology of our World,3,PS,GE
83146,395,Utah State University,GEO,1010,Introduction to Geology,3,PS,GE
85352,395,Utah State University,GEO,3100,Natural Disasters,3,PS,GE
77389,395,Utah State University,GEOG,113,Physical,3.33,PS,GE
74986,395,Utah State University,GEOG,1030,World Regional Geog,3,SS,GE
88708,395,Utah State University,GEOG,1130,Physical Geography,3,PS,100
74986,395,Utah State University,GEOG,1130,Phyiscal Geography,3,PS,GE
74986,395,Utah State University,GEOG,2030,Human Geography,3,SS,GE
74986,395,Utah State University,GEOG,3430,Political Geography,3,PS,GE
74986,395,Utah State University,GEOG,4200,Reg Geog: Hum/Climat,3,PS,GE
77462,395,Utah State University,HECE,125,Intr to Interior Des,3,ID,105
77462,395,Utah State University,HECE,224,Textiles,4,ID,128
77462,395,Utah State University,HECE,230,Rendering II,3,ID,117
77389,395,Utah State University,HECE,238,Sex Roles in Amer So,2,SS,GE
77462,395,Utah State University,HECE,310,Hist of Interior Pre,3,ID,210
77462,395,Utah State University,HECE,311,Contep History of I,3,ID,211
77462,395,Utah State University,HECE,HU105,Design in Everyday L,3,ID,104
77389,395,Utah State University,HIST,170,American Civiliz,3.33,HIST,170
77389,395,Utah State University,HIST,170,American Civiliz,3.33,SS,GE
81308,395,Utah State University,HIST,1100,Found. of West. Civ-Ancient,3,HUM,GE
79553,395,Utah State University,HIST,1700,American Civilization,3,HIST,170
84247,395,Utah State University,HIST,2700,United States to 1877,3,SS,GE
83929,395,Utah State University,HIST,2710,United States 1877-Present,3,SS,GE
88708,395,Utah State University,HONR,1330,Civilization: Creative Arts,3,FINARTS,GE
83929,395,Utah State University,ID,1740,Computer Applications for ID,3,ID,131
83929,395,Utah State University,ID,1750,Design in Everyday Living,3,ID,104
83929,395,Utah State University,ID,1760,Rapid Visualiz in ID,3,ID,117
83929,395,Utah State University,ID,1770,History of Interior Furn. I,3,ID,210
76659,395,Utah State University,ID,1780,History of Interior Furn. II,3,ID,211
77505,395,Utah State University,ID,1790,Interior Design Theory,3,ID,105
83966,395,Utah State University,ID,2710,Architectural Graphics I,3,ID,125
83966,395,Utah State University,ID,2720,Architectural Graphics II,3,ID,117
83966,395,Utah State University,ID,2730,Interior Space Planning,3,ID,126
83966,395,Utah State University,ID,2750,Computer Aided Drafting I,3,ID,231
83966,395,Utah State University,ID,2760,CAD,3,ID,231
74986,395,Utah State University,ID,3740,Hist Furnish/Arch I,3,ID,210
76730,395,Utah State University,ID,3750,History of Interior Furnishings,3,ID,211
83966,395,Utah State University,ID,4740,Business and Professional Practices,3,ID,275
84003,395,Utah State University,JCOM,1500,Intro to Mass Communication,3,SS,GE
74531,395,Utah State University,LAEP,1030,Intro Landscape Arch,3,FINARTS,GE
78977,395,Utah State University,MATH,1,Basic Mathematics,5,MAT,90
82734,395,Utah State University,MATH,101,Intro College Algebr,3.33,MAT,97
76119,395,Utah State University,MATH,105,College Algebra,3.33,MAT,110
85352,395,Utah State University,MATH,900,Elements of Algebra,3,MAT,97
83146,395,Utah State University,MATH,950,Pre-Algebra,4,MAT,90
83146,395,Utah State University,MATH,990,Beginning Algebra,4,MAT,97B
83929,395,Utah State University,MATH,1010,Intermediate Algebra,4,MAT,104
74986,395,Utah State University,MATH,1050,College Algebra,4,MAT,110
76826,395,Utah State University,MATH,1050,College Algebra (QL),4,MAT,110
80999,395,Utah State University,MATH,1060,Trigonometry,2,PS,GE
56683,395,Utah State University,MATH,1100,Calculus Techniques,3,MAT,111
87393,395,Utah State University,MATH,1210,Calculus I,4,MAT,111
87258,395,Utah State University,MGT,1350,Intro to Business,3,BUS,101
76659,395,Utah State University,MGT,2050,Legal/Ethical Environ,3,BUS,221
87258,395,Utah State University,MIS,2100,Principles of Mis,3,,
85409,395,Utah State University,MUSC,1010,Introduction to Music,3,MUS,105
88708,395,Utah State University,MUSC,3020,History of Jazz,3,FINARTS,GE
85352,395,Utah State University,NFS,1020,Science of Human Nutrition,3,LS,103
77868,395,Utah State University,OSS,1060,Intro to Personal Financial Planning,3,FIN,101
77868,395,Utah State University,OSS,1400,Microcomputer Applications,3,BAP,105
76659,395,Utah State University,OSS,1550,Business Correspondence,3,ENG,220
76826,395,Utah State University,PFP,1050,Intro to Pers Fin Plan,3,FIN,101
85352,395,Utah State University,PHIL,1000,Intro to Philosophy,3,HUM,GE
85352,395,Utah State University,PHYS,1040,Introductory Astronomy,3,PS,GE
74184,395,Utah State University,PHYS,1200,Intro to Physics/ Hands-on,4,PS,GE
76523,395,Utah State University,POLS,1100,United States Government & Pol,3,POLS,110
87985,395,Utah State University,PSC,1800,Intro Horticulture,3,LS,GE
87985,395,Utah State University,PSC,2200,Pest Management,3,PS,GE
82734,395,Utah State University,PSY,101,Gen Psychology,3.33,SS,101
83146,395,Utah State University,PSY,1010,General Psychology,3,SS,101
76826,395,Utah State University,PSY,1010,General Psychology (BSS),3,SS,101
83498,395,Utah State University,REH,1010,Society and Disability (BSS),3,SS,GE
74531,395,Utah State University,SOC,1010,Introductory Sociology,3,SS,GE
81389,395,Utah State University,SPCH,1020,Public Speaking,3,COM,121
86116,395,Utah State University,SPCH,2110,Interpersonal Communication,3,COM,122
77138,395,Utah State University,STAT,1040,Introduction to Statistics,3,MAT,252
74986,395,Utah State University,STAT,2000,Statistical Methods,3,MAT,252
76659,395,Utah State University,THEA,1013,Understanding Theatre,3,FINARTS,GE
74056,395,Utah State University,USU,1300,US Institutions,3,AMGOVT,GE
87985,395,Utah State University,USU,1300,US Institutions,3,HIST,170
74986,395,Utah State University,USU,1310,Integrated Science,3,PS,GE
74056,395,Utah State University,USU,1320,Civ: Humanities,3,HUM,GE
87671,395,Utah State University,USU,1320,Civ: Humanities (BHU),3,HUM,GE
84247,395,Utah State University,USU,1330,"CIV, Creative Arts",3,FINARTS,GE
81389,395,Utah State University,USU,1330,CIV: Create Arts (BCA),3,FINARTS,GE
83929,395,Utah State University,USU,1340,Soc Systems & Issues,3,SS,GE
83502,395,Utah State University,USU,1340,Soc Systems 7 Issues,3,SS,GE
83352,395,Utah State University,USU,1350,Integrated Life Sci,3,LS,GE
66998,395,Utah State University,USU,1350,Integrated Life Sci (BLS),3,LS,GE
83929,395,Utah State University,USU,1350,Intedgrated Life Sci,3,LS,GE
84003,395,Utah State University,USU,1360,Inteligent Life In UN,3,PS,GE
67638,395,Utah State University,USU,1360,IPS: Planet Earth,3,PS,GE
84247,395,Utah State University,USU,1360,Inteligent Life In US,3,PS,GE
84003,395,Utah State University,WILD,2200,Ecology of Our Changing World,3,LS,GE
86063,402,Utah Valley University,ACC,1750,Applied Accounting,4,ART,106
66852,402,Utah Valley University,ACC,2010,Financial Accounting,3,ACC,105
80570,402,Utah Valley University,ACC,2020,Managerial Accounting,3,ACC,212
82967,402,Utah Valley University,ACC,3300,Cost Management,3,ACC,211
74006,402,Utah Valley University,ANTH,1010,Social/Cultural Anthropology,3,SS,105
81696,402,Utah Valley University,ANTH,101G,Social/Cultural Anthropology,3,SS,105
60607,402,Utah Valley University,ANTH,107G,Multicultural Studies,3,SS,GE
74006,402,Utah Valley University,ANTH,360R,Ple/Cul/Wrld-India,3,SS,GE
75119,402,Utah Valley University,ARCH,1100,Intro to Archaeology,3,SS,GE
86275,402,Utah Valley University,ART,1010,Introduction to Visual Arts FF,3,FINARTS,GE
74673,402,Utah Valley University,ART,1010,Introduction to Visual Arts,3,FINARTS,GE
73176,402,Utah Valley University,ART,1050,Photography I,3,ART,206
74352,402,Utah Valley University,ART,1050,Photography I,3,FINARTS,GE
69560,402,Utah Valley University,ART,1110,Drawing I,3,ART,106
69560,402,Utah Valley University,ART,1120,2D Design,3,ID,104
74352,402,Utah Valley University,ART,1350,Ceramics,3,FINARTS,GE
78637,402,Utah Valley University,ART,1650,Watermedia I,3,FINARTS,GE
80702,402,Utah Valley University,ART,1720,Architectural Rendering,3,ID,117
69560,402,Utah Valley University,ART,1810,Introduction to Visual Arts,3,FINARTS,GE
69560,402,Utah Valley University,ART,1815,Historial Architecture & Interior Design,3,ID,210
69560,402,Utah Valley University,ART,1825,Modern Architecture - Interiors and Furnishings,3,ID,211
80702,402,Utah Valley University,ART,1830,Residential Interior Design,3,ID,130
76385,402,Utah Valley University,ART,2630,Painting I,3,FINARTS,GE
80588,402,Utah Valley University,ARTH,2710,History of Art to the Rennaiss,3,FINARTS,GE
67048,402,Utah Valley University,ARTH,2720,History of Art from the Rennai,3,FINARTS,GE
84494,402,Utah Valley University,ASTR,101,Astronomy,3,PS,GE
76397,402,Utah Valley University,ASTR,1010,Astronomy,3,PS,108
82030,402,Utah Valley University,ASTR,1030,Astron In Our Lives PP,3,PS,GE
81208,402,Utah Valley University,ASTR,1040,Elementary Astronomy,3,PS,GE
82332,402,Utah Valley University,ASTR,1040,Elementary Astronomy PP,3,PS,GE
77435,402,Utah Valley University,AVC,1110,Design,3,ID,104
77435,402,Utah Valley University,AVC,1820,Interior Spance D,3,ID,105
74673,402,Utah Valley University,BIOL,1010,General Biology,3,LS,GE
84504,402,Utah Valley University,BIOL,1610,College Biology I,4,LS,GE
82030,402,Utah Valley University,BMGT,1010,Business Principles,3,BUS,101
76223,402,Utah Valley University,CHEM,1010,Introduction to Chemistry,3,PS,GE
76385,402,Utah Valley University,CHEM,1110,Elementary Chem for Health Sci,4,PS,GE
82745,402,Utah Valley University,CJ,1010,Intro to Criminal Justice,3,SS,GE
81888,402,Utah Valley University,CLSS,1000,University Student Success,3,HUM,GE
77904,402,Utah Valley University,COMM,1020,Public Speaking,3,COM,121
82332,402,Utah Valley University,COMM,1020,Public Speaking HH,3,COM,121
67699,402,Utah Valley University,COMM,1050,Intro to Speech Communication,3,COM,121
87287,402,Utah Valley University,COMM,1050,Intro to Speech Communication,3,HUM,GE
76397,402,Utah Valley University,COMM,1100,Intro to Publc Spkg,3,COM,121
60607,402,Utah Valley University,COMM,1130,Writing for the Mass Media,3,HUM,GE
